보고년도,업체명,시군구명,순환골재규격코드,순환골재규격,생산량_톤,판매량_톤,재활용용도,보관량_톤
2008,(*****린환경,경상남도 함안군,RA02,6~25mm,72,1240,성토용/복토용,289.73
2008,(*****린환경,경상남도 함안군,RA02,6~25mm,0,100,성토용/복토용,189.73
2008,(*****린환경,경상남도 함안군,RA02,6~25mm,329.1,250,성토용/복토용,268.83
2008,(*****린환경,경상남도 함안군,RA02,6~25mm,195,200,성토용/복토용,263.83
2008,(*****린환경,경상남도 함안군,RA02,6~25mm,242.85,100,성토용/복토용,406.68
2008,(*****린환경,경상남도 함안군,RA02,6~25mm,232.5,140,성토용/복토용,499.18
2008,(*****린환경,경상남도 함안군,RA02,6~25mm,0,250,성토용/복토용,249.18
2008,(*****린환경,경상남도 함안군,RA02,6~25mm,70.2,249.78,성토용/복토용,69.6
2008,(*****린환경,경상남도 함안군,RA02,6~25mm,141.3,210,성토용/복토용,0.9
2008,(*****린환경,경상남도 함안군,RA02,6~25mm,313.2,50,성토용/복토용,264.1
2008,(*****린환경,경상남도 함안군,RA02,6~25mm,90,10,성토용/복토용,344.1
2008,(*****린환경,경상남도 함안군,RA02,6~25mm,319.5,100,성토용/복토용,563.6
2008,(*****린환경,경상남도 함안군,RA02,6~25mm,108,350,성토용/복토용,321.6
2008,(*****린환경,경상남도 함안군,RA02,6~25mm,0,10,성토용/복토용,311.6
2008,(*****린환경,경상남도 함안군,RA02,6~25mm,270,260,성토용/복토용,321.6
2008,(*****린환경,경상남도 함안군,RA02,6~25mm,0,100,성토용/복토용,322.6
2008,(*****린환경,경상남도 함안군,RA02,6~25mm,81,30,성토용/복토용,272.6
2008,(*****린환경,경상남도 함안군,RA02,6~25mm,0,220,성토용/복토용,52.6
2008,(*****린환경,경상남도 함안군,RA02,6~25mm,0,40,성토용/복토용,12.6
2008,(*****린환경,경상남도 함안군,RA02,6~25mm,180,131.26,성토용/복토용,61.34
2008,(*****린환경,경상남도 함안군,RA02,6~25mm,108,136.47,성토용/복토용,32.87
2008,(*****린환경,경상남도 함안군,RA02,6~25mm,301.5,250,성토용/복토용,84.37
2008,(*****린환경,경상남도 함안군,RA02,6~25mm,0,80.12,성토용/복토용,4.25
2008,(*****린환경,경상남도 함안군,RA02,6~25mm,274.5,25,성토용/복토용,253.75
2008,(*****린환경,경상남도 함안군,RA02,6~25mm,139.5,139.5,성토용/복토용,229.75
2008,(*****린환경,경상남도 함안군,RA02,6~25mm,180,256.14,성토용/복토용,113.11
2008,(*****린환경,경상남도 함안군,RA02,6~25mm,0,100,성토용/복토용,193.11
2008,(*****린환경,경상남도 함안군,RA02,6~25mm,166.5,60,성토용/복토용,133.11
2008,(*****린환경,경상남도 함안군,RA02,6~25mm,180,200,성토용/복토용,99.61
2008,(*****린환경,경상남도 함안군,RA02,6~25mm,324,236.71,성토용/복토용,42.9
2008,(*****린환경,경상남도 함안군,RA02,6~25mm,0,60,성토용/복토용,306.9
2008,(*****린환경,경상남도 함안군,RA02,6~25mm,45,280,성토용/복토용,26.9
2008,(*****린환경,경상남도 함안군,RA02,6~25mm,139.5,25,성토용/복토용,46.9
2008,(*****린환경,경상남도 함안군,RA02,6~25mm,0,127.98,성토용/복토용,58.42
2008,(*****린환경,경상남도 함안군,RA02,6~25mm,0,28.67,성토용/복토용,29.75
2008,(*****린환경,경상남도 함안군,RA02,6~25mm,396,329.5,성토용/복토용,96.25
2008,(*****린환경,경상남도 함안군,RA02,6~25mm,180,165,성토용/복토용,111.25
2008,(*****린환경,경상남도 함안군,RA02,6~25mm,87.35,116.55,성토용/복토용,82.05
2008,(*****린환경,경상남도 함안군,RA02,6~25mm,180,220,성토용/복토용,42.05
2008,(*****린환경,경상남도 함안군,RA02,6~25mm,238.5,252.61,성토용/복토용,27.94
2008,(*****린환경,경상남도 함안군,RA02,6~25mm,0,10.2,성토용/복토용,17.74
2008,(*****린환경,경상남도 함안군,RA02,6~25mm,135,56.36,성토용/복토용,96.38
2008,(*****린환경,경상남도 함안군,RA02,6~25mm,432,50.36,성토용/복토용,478.02
2008,(*****린환경,경상남도 함안군,RA02,6~25mm,0,234.85,성토용/복토용,243.17
2008,(*****린환경,경상남도 함안군,RA02,6~25mm,40.5,180.29,성토용/복토용,103.38
2008,현*****(주),경상남도 창원시,RA03,26~50mm,150,150,성토용/복토용,0
2008,현*****(주),경상남도 창원시,RA03,26~50mm,510,510,성토용/복토용,0
2008,현*****(주),경상남도 창원시,RA03,26~50mm,500,500,되메우기및뒷채움용,0
2008,현*****(주),경상남도 창원시,RA03,26~50mm,150,150,성토용/복토용,0
2008,현*****(주),경상남도 창원시,RA03,26~50mm,30,30,성토용/복토용,0
2008,현*****(주),경상남도 창원시,RA03,26~50mm,100,100,성토용/복토용,0
2008,현*****(주),경상남도 창원시,RA03,26~50mm,1820,1820,성토용/복토용,0
2008,현*****(주),경상남도 창원시,RA03,26~50mm,2900,2900,성토용/복토용,0
2008,현*****(주),경상남도 창원시,RA03,26~50mm,150,150,성토용/복토용,0
2008,현*****(주),경상남도 창원시,RA03,26~50mm,400,400,되메우기및뒷채움용,0
2008,현*****(주),경상남도 창원시,RA03,26~50mm,280,280,성토용/복토용,0
2008,현*****(주),경상남도 창원시,RA03,26~50mm,300,300,성토용/복토용,0
2008,현*****(주),경상남도 창원시,RA03,26~50mm,60,60,성토용/복토용,0
2008,현*****(주),경상남도 창원시,RA03,26~50mm,150,150,성토용/복토용,0
2008,현*****(주),경상남도 창원시,RA03,26~50mm,1500,1500,성토용/복토용,0
2008,현*****(주),경상남도 창원시,RA03,26~50mm,120,120,성토용/복토용,0
2008,현*****(주),경상남도 창원시,RA03,26~50mm,100,100,되메우기및뒷채움용,0
2008,현*****(주),경상남도 창원시,RA03,26~50mm,100,100,성토용/복토용,0
2008,현*****(주),경상남도 창원시,RA03,26~50mm,80,80,성토용/복토용,0
2008,현*****(주),경상남도 창원시,RA03,26~50mm,170,170,성토용/복토용,0
2008,현*****(주),경상남도 창원시,RA03,26~50mm,150,150,성토용/복토용,0
2008,현*****(주),경상남도 창원시,RA03,26~50mm,250,250,성토용/복토용,0
2008,현*****(주),경상남도 창원시,RA03,26~50mm,100,100,성토용/복토용,0
2008,현*****(주),경상남도 창원시,RA03,26~50mm,100,100,성토용/복토용,0
2008,현*****(주),경상남도 창원시,RA03,26~50mm,100,100,성토용/복토용,0
2008,현*****(주),경상남도 창원시,RA03,26~50mm,300,300,성토용/복토용,0
2008,현*****(주),경상남도 창원시,RA03,26~50mm,270,270,성토용/복토용,0
2008,현*****(주),경상남도 창원시,RA03,26~50mm,150,150,성토용/복토용,0
2008,현*****(주),경상남도 창원시,RA03,26~50mm,45,45,성토용/복토용,0
2008,현*****(주),경상남도 창원시,RA03,26~50mm,360,360,되메우기및뒷채움용,0
2008,현*****(주),경상남도 창원시,RA03,26~50mm,2600,2600,성토용/복토용,0
2008,현*****(주),경상남도 창원시,RA03,26~50mm,450,450,성토용/복토용,0
2008,현*****(주),경상남도 창원시,RA03,26~50mm,180,180,성토용/복토용,0
2008,현*****(주),경상남도 창원시,RA03,26~50mm,1860,1860,성토용/복토용,0
2008,현*****(주),경상남도 창원시,RA03,26~50mm,150,150,성토용/복토용,0
2008,현*****(주),경상남도 창원시,RA03,26~50mm,350,350,성토용/복토용,0
2008,현*****(주),경상남도 창원시,RA03,26~50mm,150,150,성토용/복토용,0
2008,현*****(주),경상남도 창원시,RA03,26~50mm,500,500,성토용/복토용,0
2008,현*****(주),경상남도 창원시,RA03,26~50mm,150,150,성토용/복토용,0
2008,현*****(주),경상남도 창원시,RA03,26~50mm,200,200,성토용/복토용,0
2008,현*****(주),경상남도 창원시,RA03,26~50mm,980,980,성토용/복토용,0
2008,현*****(주),경상남도 창원시,RA03,26~50mm,1410,1170,성토용/복토용,240
2008,현*****(주),경상남도 창원시,RA03,26~50mm,180,180,성토용/복토용,0
2008,현*****(주),경상남도 창원시,RA03,26~50mm,2590,2590,성토용/복토용,0
2008,현*****(주),경상남도 창원시,RA03,26~50mm,160,80,성토용/복토용,80
2008,현*****(주),경상남도 창원시,RA03,26~50mm,240,120,성토용/복토용,120
2008,현*****(주),경상남도 창원시,RA03,26~50mm,360,180,성토용/복토용,180
2008,현*****(주),경상남도 창원시,RA03,26~50mm,210,60,성토용/복토용,150
2008,현*****(주),경상남도 창원시,RA03,26~50mm,160,160,성토용/복토용,0
2008,현*****(주),경상남도 창원시,RA03,26~50mm,20,20,성토용/복토용,0
2008,현*****(주),경상남도 창원시,RA03,26~50mm,240,240,성토용/복토용,0
2008,현*****(주),경상남도 창원시,RA03,26~50mm,2170,2170,성토용/복토용,0
2008,현*****(주),경상남도 창원시,RA03,26~50mm,100,100,성토용/복토용,0
2008,현*****(주),경상남도 창원시,RA03,26~50mm,60,60,성토용/복토용,0
2008,현*****(주),경상남도 창원시,RA03,26~50mm,350,350,성토용/복토용,0
2008,현*****(주),경상남도 창원시,RA03,26~50mm,150,150,성토용/복토용,0
2008,현*****(주),경상남도 창원시,RA03,26~50mm,1345,295,성토용/복토용,1050
2008,현*****(주),경상남도 창원시,RA03,26~50mm,860,780,성토용/복토용,80
2008,현*****(주),경상남도 창원시,RA03,26~50mm,120,60,성토용/복토용,60
2008,현*****(주),경상남도 창원시,RA03,26~50mm,3160,3160,성토용/복토용,0
2008,현*****(주),경상남도 창원시,RA03,26~50mm,380,380,되메우기및뒷채움용,0
2008,현*****(주),경상남도 창원시,RA03,26~50mm,200,200,성토용/복토용,0
2008,현*****(주),경상남도 창원시,RA03,26~50mm,30,30,성토용/복토용,0
2008,현*****(주),경상남도 창원시,RA03,26~50mm,170,170,성토용/복토용,0
2008,현*****(주),경상남도 창원시,RA03,26~50mm,250,250,되메우기및뒷채움용,0
2008,현*****(주),경상남도 창원시,RA03,26~50mm,600,600,되메우기및뒷채움용,0
2008,현*****(주),경상남도 창원시,RA03,26~50mm,300,300,되메우기및뒷채움용,0
2008,(*****발,충청북도 청원군,RA03,26~50mm,1127.07,1127.07,도로보조기층용,0
2008,(*****발,충청북도 청원군,RA03,26~50mm,286.13,286.13,도로보조기층용,0
2008,(*****발,충청북도 청원군,RA03,26~50mm,289.93,289.93,도로보조기층용,0
2008,(*****발,충청북도 청원군,RA03,26~50mm,736.13,736.13,도로보조기층용,0
2008,(*****발,충청북도 청원군,RA03,26~50mm,634.74,634.74,도로보조기층용,0
2008,(*****엔텍,충청남도 천안시,RA02,6~25mm,4050,4050,되메우기및뒷채움용,0
2008,(*****엔텍,충청남도 천안시,RA02,6~25mm,252,252,되메우기및뒷채움용,0
2008,(*****엔텍,충청남도 천안시,RA02,6~25mm,42,42,되메우기및뒷채움용,0
2008,(*****엔텍,충청남도 천안시,RA02,6~25mm,79,79,되메우기및뒷채움용,0
2008,(*****엔텍,충청남도 천안시,RA02,6~25mm,16,16,되메우기및뒷채움용,0
2008,(*****엔텍,충청남도 천안시,RA02,6~25mm,47,47,되메우기및뒷채움용,0
2008,(*****엔텍,충청남도 천안시,RA02,6~25mm,13,13,되메우기및뒷채움용,0
2008,(*****엔텍,충청남도 천안시,RA02,6~25mm,331,331,되메우기및뒷채움용,0
2008,(*****엔텍,충청남도 천안시,RA02,6~25mm,105,105,되메우기및뒷채움용,0
2008,(*****엔텍,충청남도 천안시,RA02,6~25mm,168,168,되메우기및뒷채움용,0
2008,(*****엔텍,충청남도 천안시,RA02,6~25mm,105,105,되메우기및뒷채움용,0
2008,(*****엔텍,충청남도 천안시,RA02,6~25mm,1071,1071,되메우기및뒷채움용,0
2008,(*****엔텍,충청남도 천안시,RA02,6~25mm,1759,1759,되메우기및뒷채움용,0
2008,(*****엔텍,충청남도 천안시,RA02,6~25mm,79,79,되메우기및뒷채움용,0
2008,(*****엔텍,충청남도 천안시,RA02,6~25mm,273,273,되메우기및뒷채움용,0
2008,(*****엔텍,충청남도 천안시,RA02,6~25mm,971,971,되메우기및뒷채움용,0
2008,(*****엔텍,충청남도 천안시,RA02,6~25mm,63,63,되메우기및뒷채움용,0
2008,(*****엔텍,충청남도 천안시,RA01,5mm,69949,56149,되메우기및뒷채움용,13800
2008,(*****엔텍,충청남도 천안시,RA01,5mm,1232,1232,되메우기및뒷채움용,0
2008,(*****엔텍,충청남도 천안시,RA01,5mm,263,263,되메우기및뒷채움용,0
2008,(*****엔텍,충청남도 천안시,RA01,5mm,414,414,되메우기및뒷채움용,0
2008,(*****엔텍,충청남도 천안시,RA01,5mm,2626,2626,되메우기및뒷채움용,0
2008,(*****엔텍,충청남도 천안시,RA01,5mm,128,128,되메우기및뒷채움용,0
2008,(*****엔텍,충청남도 천안시,RA01,5mm,594,594,되메우기및뒷채움용,0
2008,(*****엔텍,충청남도 천안시,RA01,5mm,174,174,되메우기및뒷채움용,0
2008,(*****엔텍,충청남도 천안시,RA01,5mm,640,640,되메우기및뒷채움용,0
2008,(*****엔텍,충청남도 천안시,RA01,5mm,675,675,되메우기및뒷채움용,0
2008,(*****엔텍,충청남도 천안시,RA01,5mm,250,250,되메우기및뒷채움용,0
2008,(*****엔텍,충청남도 천안시,RA01,5mm,1101,1101,되메우기및뒷채움용,0
2008,(*****엔텍,충청남도 천안시,RA01,5mm,870,870,되메우기및뒷채움용,0
2008,(*****엔텍,충청남도 천안시,RA01,5mm,324,324,되메우기및뒷채움용,0
2008,(*****엔텍,충청남도 천안시,RA01,5mm,1736,1736,되메우기및뒷채움용,0
2008,(*****엔텍,충청남도 천안시,RA01,5mm,108,108,되메우기및뒷채움용,0
2008,(*****엔텍,충청남도 천안시,RA01,5mm,18,18,되메우기및뒷채움용,0
2008,(*****엔텍,충청남도 천안시,RA01,5mm,34,34,되메우기및뒷채움용,0
2008,(*****엔텍,충청남도 천안시,RA01,5mm,7,7,되메우기및뒷채움용,0
2008,(*****엔텍,충청남도 천안시,RA01,5mm,20,20,되메우기및뒷채움용,0
2008,(*****엔텍,충청남도 천안시,RA01,5mm,6,6,되메우기및뒷채움용,0
2008,(*****엔텍,충청남도 천안시,RA01,5mm,142,142,되메우기및뒷채움용,0
2008,(*****엔텍,충청남도 천안시,RA01,5mm,45,45,되메우기및뒷채움용,0
2008,(*****엔텍,충청남도 천안시,RA01,5mm,72,72,되메우기및뒷채움용,0
2008,(*****엔텍,충청남도 천안시,RA01,5mm,45,45,되메우기및뒷채움용,0
2008,(*****엔텍,충청남도 천안시,RA01,5mm,459,459,되메우기및뒷채움용,0
2008,(*****엔텍,충청남도 천안시,RA01,5mm,754,754,되메우기및뒷채움용,0
2008,(*****엔텍,충청남도 천안시,RA01,5mm,34,34,되메우기및뒷채움용,0
2008,(*****엔텍,충청남도 천안시,RA01,5mm,117,117,되메우기및뒷채움용,0
2008,(*****엔텍,충청남도 천안시,RA01,5mm,416,416,되메우기및뒷채움용,0
2008,(*****엔텍,충청남도 천안시,RA01,5mm,27,27,되메우기및뒷채움용,0
2008,성*****주)-한림,경상남도 김해시,RA03,26~50mm,109506.5,105774,도로보조기층용,3732.5
2008,성*****주)-한림,경상남도 김해시,RA02,6~25mm,291716.5,279938,콘크리트제품 제조용,11778.5
2008,초*****(주),강원도 양양군,RA03,26~50mm,1000,600,도로기층용,400
2008,초*****(주),강원도 양양군,RA03,26~50mm,2000,1100,성토용/복토용,900
2008,초*****(주),강원도 양양군,RA03,26~50mm,2000,1000,성토용/복토용,1000
2008,(*****업,인천광역시 서구,RA03,26~50mm,3690,3690,성토용/복토용,0
2008,초*****(주),강원도 양양군,RA03,26~50mm,500,300,성토용/복토용,200
2008,초*****(주),강원도 양양군,RA03,26~50mm,2000,1000,성토용/복토용,1000
2008,초*****(주),강원도 양양군,RA03,26~50mm,1200,600,성토용/복토용,600
2008,초*****(주),강원도 양양군,RA03,26~50mm,1900,900,성토용/복토용,1000
2008,초*****(주),강원도 양양군,RA03,26~50mm,650,400,성토용/복토용,250
2008,초*****(주),강원도 양양군,RA99,재생아스팔트콘크리트,2000,1200,콘크리트용,800
2008,초*****(주),강원도 양양군,RA03,26~50mm,1500,800,성토용/복토용,700
2008,초*****(주),강원도 양양군,RA03,26~50mm,2000,1000,성토용/복토용,1000
2008,초*****(주),강원도 양양군,RA99,재생아스팔트콘크리트,2000,1100,콘크리트용,900
2008,초*****(주),강원도 양양군,RA03,26~50mm,2000,1000,성토용/복토용,1000
2008,초*****(주),강원도 양양군,RA03,26~50mm,2100,1000,성토용/복토용,1100
2008,초*****(주),강원도 양양군,RA03,26~50mm,1500,800,성토용/복토용,700
2008,초*****(주),강원도 양양군,RA03,26~50mm,2000,1200,성토용/복토용,800
2008,초*****(주),강원도 양양군,RA03,26~50mm,2000,1200,성토용/복토용,800
2008,인*****주),경기도 고양시,RA01,5mm,75,75,콘크리트제품 제조용,0
2008,인*****주),경기도 고양시,RA01,5mm,300,300,콘크리트제품 제조용,0
2008,인*****주),경기도 고양시,RA01,5mm,75,75,콘크리트제품 제조용,0
2008,인*****주),경기도 고양시,RA01,5mm,1699,1699,콘크리트제품 제조용,0
2008,인*****주),경기도 고양시,RA01,5mm,2620,2620,콘크리트제품 제조용,0
2008,인*****주),경기도 고양시,RA01,5mm,150,150,콘크리트제품 제조용,0
